live_id,seq,block,song_id,performers,is_original,is_premiere,stage_type,version,medley_group,notes
20210523_ml7th_d2,4,main,s_growingstorm,ml_mizuki;ml_tsubasa;ml_mirai;ml_yuriko;ml_anna,,false,,,,
20210523_ml7th_d2,5,main,s_ml_1c16035,ml_noriko;ml_miya,true,false,,,,
20210523_ml7th_d2,6,main,s_ml_1296run,ml_kotoha;ml_mirai;ml_kana,true,false,,,,
20210523_ml7th_d2,7,main,s_chulover,ml_yuriko;ml_anna,true,false,,,,
20210523_ml7th_d2,8,main,s_performer,ml_umi;ml_noriko;ml_elena,,false,,,,
20210523_ml7th_d2,9,main,s_ml_0sa8a6o,ml_kotoha;ml_tamaki;ml_kana;ml_megumi,true,false,,,,
20210523_ml7th_d2,10,main,s_ml_1utkbmh,ml_elena;ml_miya,true,false,,,,
20210523_ml7th_d2,11,main,s_ml_0h9n3rb,ml_roco;ml_mirai,false,false,,,,
20210523_ml7th_d2,12,main,s_ml_178j4tx,ml_noriko;ml_umi;ml_elena,true,false,,,,
20210523_ml7th_d2,13,main,s_dotheidol,ml_yuriko;ml_rio;ml_miya;ml_tsubasa,false,false,,,,
20210523_ml7th_d2,14,main,s_eternalharmony,ml_kotoha;ml_megumi;ml_fuka;ml_mizuki;ml_roco,,false,,,,
20210523_ml7th_d2,15,main,s_ml_14n9j67,ml_tsubasa;ml_yuriko;ml_umi,,false,,,,
20210523_ml7th_d2,16,main,s_nocurrynolife,ml_kana;ml_anna;ml_rio,,false,,,,
20210523_ml7th_d2,17,main,s_ml_19ws6z9,ml_roco;ml_tsubasa;ml_konomi;ml_noriko,,false,,,,
20210523_ml7th_d2,18,main,s_ml_1fz3ml7,ml_tamaki;ml_fuka;ml_miya;ml_kana,true,false,,,,
20210523_ml7th_d2,19,main,s_ml_0uusn44,ml_elena;ml_megumi;ml_kotoha,false,false,,,,
20210523_ml7th_d2,20,main,s_ml_0s4v1ps,ml_tamaki;ml_megumi;ml_umi;ml_kotoha;ml_miya,false,false,,,,
20210523_ml7th_d2,21,main,s_danslobscurit,ml_mizuki;ml_anna;ml_yuriko;ml_roco,false,false,,,,
20210523_ml7th_d2,22,main,s_cherrycoloredlove,ml_rio;ml_konomi,,false,,,,
20210523_ml7th_d2,23,main,s_ml_1gydch7,ml_konomi;ml_mizuki;ml_mirai;ml_fuka,false,false,,,,
20210523_ml7th_d2,24,main,s_marionette,ml_rio;ml_tsubasa;ml_anna;ml_elena,false,false,,,,
20210523_ml7th_d2,25,main,s_raisetheflag,ml_fuka;ml_megumi;ml_mirai;ml_umi;ml_mizuki;ml_noriko,,false,,,,
20210523_ml7th_d2,26,main,s_starrymelody,ml_mirai;ml_tsubasa;ml_tamaki;ml_umi;ml_elena;ml_kotoha;ml_megumi;ml_fuka;ml_yuriko;ml_konomi;ml_noriko;ml_mizuki;ml_miya;ml_anna;ml_rio;ml_kana;ml_roco,,false,,,,
20210523_ml7th_d2,27,encore,s_crossover_14klxz3,ml_mirai;ml_tsubasa;ml_tamaki;ml_umi;ml_elena;ml_kotoha;ml_megumi;ml_fuka;ml_yuriko;ml_konomi;ml_noriko;ml_mizuki;ml_miya;ml_anna;ml_rio;ml_kana;ml_roco,,false,,,,
20210523_ml7th_d2,28,encore,s_glowmap,ml_mirai;ml_tsubasa;ml_tamaki;ml_umi;ml_elena;ml_kotoha;ml_megumi;ml_fuka;ml_yuriko;ml_konomi;ml_noriko;ml_mizuki;ml_miya;ml_anna;ml_rio;ml_kana;ml_roco,,false,,,,
20210523_ml7th_d2,29,encore,s_thankyou,ml_mirai;ml_tsubasa;ml_tamaki;ml_umi;ml_elena;ml_kotoha;ml_megumi;ml_fuka;ml_yuriko;ml_konomi;ml_noriko;ml_mizuki;ml_miya;ml_anna;ml_rio;ml_kana;ml_roco,,false,,,,
20210320_sc_2nd_d1,1,main,s_ambitiouseve,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210320_sc_2nd_d1,2,main,s_sc_0evm8oa,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210320_sc_2nd_d1,3,main,s_sc_17t1nwd,sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210320_sc_2nd_d1,4,main,s_sc_1ucp6k1,sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210320_sc_2nd_d1,5,main,s_loveaddiction,sc_amana;sc_tenka;sc_chiyuki,,false,,,,
20210320_sc_2nd_d1,6,main,s_sc_07c143g,sc_tenka;sc_amana;sc_chiyuki,,false,,,,
20210320_sc_2nd_d1,7,main,s_sc_0emg9ar,sc_kaho;sc_rinze;sc_juri;sc_natsuha,,false,,,,
20210320_sc_2nd_d1,8,main,s_sc_0uqnxq6,sc_kaho;sc_rinze;sc_juri;sc_natsuha,,false,,,,
20210320_sc_2nd_d1,9,main,s_sc_0mrq9uu,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,,false,,,,
20210320_sc_2nd_d1,10,main,s_blackreverie,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,,false,,,,
20210320_sc_2nd_d1,11,main,s_transcendingtheworld,sc_fuyuko;sc_asahi;sc_mei,,false,,,,
20210320_sc_2nd_d1,12,main,s_hideattack,sc_fuyuko;sc_asahi;sc_mei,,false,,,,
20210320_sc_2nd_d1,13,main,s_sc_1fq19o8,sc_mano;sc_megumi,,false,,,,
20210320_sc_2nd_d1,14,main,s_twinkleway,sc_mano;sc_megumi,,false,,,,
20210320_sc_2nd_d1,15,encore,s_dyethesky,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210320_sc_2nd_d1,16,encore,s_shinydays,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210320_sc_2nd_d1,17,encore,s_multicoloredsky,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210320_sc_2nd_d1,18,encore,s_spreadthewings,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210321_sc_2nd_d2,1,main,s_ambitiouseve,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210321_sc_2nd_d2,2,main,s_sc_0evm8oa,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210321_sc_2nd_d2,3,main,s_sc_17t1nwd,sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210321_sc_2nd_d2,4,main,s_sc_1ucp6k1,sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210321_sc_2nd_d2,5,main,s_bloomy,sc_amana;sc_tenka;sc_chiyuki,,false,,,,
20210321_sc_2nd_d2,6,main,s_sc_07c143g,sc_tenka;sc_amana;sc_chiyuki,,false,,,,
20210321_sc_2nd_d2,7,main,s_sc_1glj4w1,sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha,,false,,,,
20210321_sc_2nd_d2,8,main,s_sc_0uqnxq6,sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha,,false,,,,
20210321_sc_2nd_d2,9,main,s_planisphere,sc_mano;sc_kogane;sc_rinze;sc_chiyoko;sc_amana;sc_asahi;sc_toru,,false,,,,
20210321_sc_2nd_d2,10,main,s_sc_0ps1z5v,sc_mamimi;sc_sakuya;sc_kiriko;sc_kaho;sc_tenka;sc_mei;sc_madoka,,false,,,,
20210321_sc_2nd_d2,11,main,s_solarway,sc_megumi;sc_yuika;sc_juri;sc_natsuha;sc_chiyuki;sc_fuyuko;sc_koito;sc_hinana,,false,,,,
20210321_sc_2nd_d2,12,main,s_neotheoryfantasy,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,,false,,,,
20210321_sc_2nd_d2,13,main,s_blackreverie,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,,false,,,,
20210321_sc_2nd_d2,14,main,s_wanderingdreamchaser,sc_fuyuko;sc_asahi;sc_mei,,false,,,,
20210321_sc_2nd_d2,15,main,s_hideattack,sc_fuyuko;sc_asahi;sc_mei,,false,,,,
20210321_sc_2nd_d2,16,main,s_wecangonow,sc_mano;sc_megumi,,false,,,,
20210321_sc_2nd_d2,17,main,s_twinkleway,sc_mano;sc_megumi,,false,,,,
20210321_sc_2nd_d2,18,encore,s_dyethesky,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210321_sc_2nd_d2,19,encore,s_shinydays,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210321_sc_2nd_d2,20,encore,s_multicoloredsky,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210321_sc_2nd_d2,21,encore,s_spreadthewings,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_chiyoko;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210403_sc_3rd_nagoya_d1,1,main,s_planisphere,sc_mano;sc_kogane;sc_rinze;sc_amana;sc_asahi;sc_toru,,false,,,,
20210403_sc_3rd_nagoya_d1,2,main,s_solarway,sc_megumi;sc_yuika;sc_juri;sc_natsuha;sc_chiyuki;sc_fuyuko;sc_koito;sc_hinana,,false,,,,
20210403_sc_3rd_nagoya_d1,3,main,s_sc_0ps1z5v,sc_hiori;sc_mamimi;sc_sakuya;sc_kiriko;sc_kaho;sc_tenka;sc_mei;sc_madoka,,false,,,,
20210403_sc_3rd_nagoya_d1,4,main,s_spreadthewings,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210403_sc_3rd_nagoya_d1,5,main,s_twinkleway,sc_mano;sc_hiori;sc_megumi,,false,,,,
20210403_sc_3rd_nagoya_d1,6,main,s_sc_07c143g,sc_tenka;sc_amana;sc_chiyuki,,false,,,,
20210403_sc_3rd_nagoya_d1,7,main,s_sc_0uqnxq6,sc_kaho;sc_juri;sc_rinze;sc_natsuha,,false,,,,
20210403_sc_3rd_nagoya_d1,8,main,s_blackreverie,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,,false,,,,
20210403_sc_3rd_nagoya_d1,9,main,s_hideattack,sc_fuyuko;sc_asahi;sc_mei,,false,,,,
20210403_sc_3rd_nagoya_d1,10,main,s_sc_17t1nwd,sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210403_sc_3rd_nagoya_d1,11,main,s_sc_16bid93,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,,false,,,,
20210403_sc_3rd_nagoya_d1,12,main,s_anniversary,sc_amana;sc_tenka;sc_chiyuki,,false,,,,
20210403_sc_3rd_nagoya_d1,13,main,s_sc_1ucp6k1,sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210403_sc_3rd_nagoya_d1,14,main,s_sc_1kbsvie,sc_asahi,,false,,,,
20210403_sc_3rd_nagoya_d1,15,main,s_sc_0fwfhgf,sc_juri,,false,,,,
20210403_sc_3rd_nagoya_d1,16,main,s_sc_0brba2m,sc_mamimi,,false,,,,
20210403_sc_3rd_nagoya_d1,17,main,s_sc_0yzfysq,sc_madoka,,false,,,,
20210403_sc_3rd_nagoya_d1,18,main,s_destinedrival,sc_fuyuko;sc_asahi;sc_mei,,false,,,,
20210403_sc_3rd_nagoya_d1,19,main,s_sc_0pprcje,sc_kaho;sc_juri;sc_rinze;sc_natsuha,,false,,,,
20210403_sc_3rd_nagoya_d1,20,main,s_happyfunnylucky,sc_mano;sc_hiori;sc_megumi,,false,,,,
20210403_sc_3rd_nagoya_d1,21,main,s_multicoloredsky,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210403_sc_3rd_nagoya_d1,22,encore,s_resonance,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210403_sc_3rd_nagoya_d1,23,encore,s_ambitiouseve,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210403_sc_3rd_nagoya_d1,24,encore,s_sc_0evm8oa,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210404_sc_3rd_nagoya_d2,1,main,s_planisphere,sc_mano;sc_kogane;sc_rinze;sc_amana;sc_asahi;sc_toru,,false,,,,
20210404_sc_3rd_nagoya_d2,2,main,s_solarway,sc_megumi;sc_yuika;sc_juri;sc_natsuha;sc_chiyuki;sc_fuyuko;sc_koito;sc_hinana,,false,,,,
20210404_sc_3rd_nagoya_d2,3,main,s_sc_0ps1z5v,sc_hiori;sc_mamimi;sc_sakuya;sc_kiriko;sc_kaho;sc_tenka;sc_mei;sc_madoka,,false,,,,
20210404_sc_3rd_nagoya_d2,4,main,s_spreadthewings,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210404_sc_3rd_nagoya_d2,5,main,s_twinkleway,sc_mano;sc_hiori;sc_megumi,,false,,,,
20210404_sc_3rd_nagoya_d2,6,main,s_sc_07c143g,sc_amana;sc_tenka;sc_chiyuki,,false,,,,
20210404_sc_3rd_nagoya_d2,7,main,s_sc_0uqnxq6,sc_kaho;sc_juri;sc_rinze;sc_natsuha,,false,,,,
20210404_sc_3rd_nagoya_d2,8,main,s_blackreverie,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,,false,,,,
20210404_sc_3rd_nagoya_d2,9,main,s_hideattack,sc_fuyuko;sc_asahi;sc_mei,,false,,,,
20210404_sc_3rd_nagoya_d2,10,main,s_sc_17t1nwd,sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210404_sc_3rd_nagoya_d2,11,main,s_sc_16bid93,sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko,,false,,,,
20210404_sc_3rd_nagoya_d2,12,main,s_anniversary,sc_amana;sc_tenka;sc_chiyuki,,false,,,,
20210404_sc_3rd_nagoya_d2,13,main,s_sc_1ucp6k1,sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210404_sc_3rd_nagoya_d2,14,main,s_sc_0xk393y,sc_rinze,,false,,,,
20210404_sc_3rd_nagoya_d2,15,main,s_sc_0v867em,sc_hiori,,false,,,,
20210404_sc_3rd_nagoya_d2,16,main,s_sc_0o4gmgs,sc_yuika,,false,,,,
20210404_sc_3rd_nagoya_d2,17,main,s_sc_0k10uor,sc_tenka,,false,,,,
20210404_sc_3rd_nagoya_d2,18,main,s_destinedrival,sc_fuyuko;sc_asahi;sc_mei,,false,,,,
20210404_sc_3rd_nagoya_d2,19,main,s_sc_0pprcje,sc_kaho;sc_juri;sc_rinze;sc_natsuha,,false,,,,
20210404_sc_3rd_nagoya_d2,20,main,s_happyfunnylucky,sc_mano;sc_hiori;sc_megumi,,false,,,,
20210404_sc_3rd_nagoya_d2,21,main,s_multicoloredsky,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210404_sc_3rd_nagoya_d2,22,encore,s_resonance,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210404_sc_3rd_nagoya_d2,23,encore,s_ambitiouseve,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210404_sc_3rd_nagoya_d2,24,encore,s_sc_0evm8oa,sc_mano;sc_hiori;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210424_sc_3rd_tokyo_d1,1,main,s_sc_0ps1z5v,sc_mamimi;sc_sakuya;sc_kiriko;sc_kaho;sc_tenka;sc_mei;sc_madoka,,false,,,,
20210424_sc_3rd_tokyo_d1,2,main,s_planisphere,sc_mano;sc_kogane;sc_rinze;sc_amana;sc_asahi;sc_toru,,false,,,,
20210424_sc_3rd_tokyo_d1,3,main,s_solarway,sc_megumi;sc_yuika;sc_juri;sc_natsuha;sc_chiyuki;sc_fuyuko;sc_koito;sc_hinana,,false,,,,
20210424_sc_3rd_tokyo_d1,4,main,s_spreadthewings,sc_mano;sc_megumi;sc_kogane;sc_mamimi;sc_sakuya;sc_yuika;sc_kiriko;sc_kaho;sc_juri;sc_rinze;sc_natsuha;sc_amana;sc_tenka;sc_chiyuki;sc_fuyuko;sc_asahi;sc_mei;sc_toru;sc_madoka;sc_koito;sc_hinana,,false,,,,
20210424_sc_3rd_tokyo_d1,5,main,s_twinkleway,sc_mano;sc_megumi,,false,,,,
20210424_sc_3rd_tokyo_d1,6,main,s_sc_07c143g,sc_tenka;sc_amana;sc_chiyuki,,false,,,,
20210424_sc_3rd_tokyo_d1,7,main,s_sc_0uqnxq6,sc_kaho;sc_juri;sc_rinze;sc_natsuha,,false,,,,
