live_id,seq,block,song_id,performers,is_original,is_premiere,stage_type,version,medley_group,notes
20260606_gk_hif_d1,16,main,s_sugarflavor,gk_mao;gk_rinami,true,false,,,,
20260606_gk_hif_d1,17,main,s_starmine,gk_misuzu;gk_sena;gk_ume,true,false,,,,
20260606_gk_hif_d1,18,main,s_gk_0xwptnz,gk_sumika;gk_temari;gk_china,false,false,,,,
20260606_gk_hif_d1,19,main,s_gk_1v27j0o,gk_hiro,true,false,,,,
20260606_gk_hif_d1,20,main,s_gk_127l139,gk_tsubame,true,false,,,,
20260606_gk_hif_d1,21,main,s_veil,gk_misuzu,true,false,,,,
20260606_gk_hif_d1,22,main,s_atmosphere,gk_lilja,true,false,,,,
20260606_gk_hif_d1,23,main,s_gk_15pwu2k,gk_mao;gk_sena;gk_tsubame;gk_rinami,true,false,,,,
20260606_gk_hif_d1,24,main,s_gk_12et5ic,gk_temari,true,false,,,,
20260606_gk_hif_d1,25,main,s_gk_0494tmm,gk_lilja;gk_kotone;gk_saki,false,false,,,,
20260606_gk_hif_d1,26,main,s_gk_1youj9a,gk_ume,true,false,,,,
20260606_gk_hif_d1,27,main,s_gk_1b85fiq,gk_china;gk_rinami;gk_tsubame,false,false,,,,
20260606_gk_hif_d1,28,main,s_campusmode,gk_saki;gk_temari;gk_kotone;gk_mao;gk_lilja;gk_china;gk_sumika;gk_hiro;gk_rinami;gk_ume;gk_misuzu;gk_sena;gk_tsubame,true,false,,,,
20260606_gk_hif_d1,29,encore,s_gk_1fl5h5f,gk_saki;gk_temari;gk_kotone;gk_mao;gk_lilja;gk_china;gk_sumika;gk_hiro;gk_rinami;gk_ume;gk_misuzu;gk_sena;gk_tsubame,true,false,,,,
20260606_gk_hif_d1,30,encore,s_gk_07xp7is,gk_saki;gk_temari;gk_kotone;gk_mao;gk_lilja;gk_china;gk_sumika;gk_hiro;gk_rinami;gk_ume;gk_misuzu;gk_sena;gk_tsubame,,false,,,,
20260606_gk_hif_d1,31,encore,s_gk_06racjs,gk_saki;gk_temari;gk_kotone;gk_mao;gk_lilja;gk_china;gk_sumika;gk_hiro;gk_rinami;gk_ume;gk_misuzu;gk_sena;gk_tsubame,true,false,,,,
20260607_gk_hif_d2,1,main,s_gk_1vub6pw,gk_mao,true,false,,,,
20260607_gk_hif_d2,2,main,s_starmine,gk_misuzu;gk_sena;gk_ume,true,false,,,,
20260607_gk_hif_d2,3,main,s_gk_1v27j0o,gk_hiro,true,false,,,,
20260607_gk_hif_d2,4,main,s_supremacy,gk_saki;gk_sumika;gk_lilja;gk_kotone;gk_temari,true,false,,,,
20260607_gk_hif_d2,5,main,s_whitenightwhitewish,gk_mao;gk_rinami;gk_tsubame,false,false,,,,
20260607_gk_hif_d2,6,main,s_campusmode,gk_saki;gk_temari;gk_kotone;gk_mao;gk_lilja;gk_china;gk_sumika;gk_hiro;gk_rinami;gk_ume;gk_misuzu;gk_sena;gk_tsubame,true,false,,,,
20260607_gk_hif_d2,7,main,s_letsgoichinoni,gk_china;gk_ume;gk_misuzu;gk_hiro,true,false,,,,
20260607_gk_hif_d2,8,main,s_gk_1l30awb,gk_temari;gk_kotone;gk_saki,false,false,,,,
20260607_gk_hif_d2,9,main,s_36ubu,gk_rinami,true,false,,,,
20260607_gk_hif_d2,10,main,s_gk_1u2rfme,gk_china;gk_hiro,true,false,,,,
20260607_gk_hif_d2,11,main,s_gk_15g8qio,gk_kotone,true,false,,,,
20260607_gk_hif_d2,12,main,s_atmosphere,gk_lilja,true,false,,,,
20260607_gk_hif_d2,13,main,s_sugarflavor,gk_mao;gk_rinami,true,false,,,,
20260607_gk_hif_d2,14,main,s_gk_1fdz46m,gk_tsubame;gk_misuzu;gk_sena,false,false,,,,
20260607_gk_hif_d2,15,main,s_gk_0s6u066,gk_temari;gk_saki;gk_kotone,true,false,,,,
20260607_gk_hif_d2,16,main,s_gk_13ygiml,gk_sumika;gk_lilja,true,false,,,,
20260607_gk_hif_d2,17,main,s_mystage,gk_tsubame,true,false,,,,
20260607_gk_hif_d2,18,main,s_gk_08dqr3w,gk_sena,true,false,,,,
20260607_gk_hif_d2,19,main,s_veil,gk_misuzu,true,false,,,,
20260607_gk_hif_d2,20,main,s_gk_0nbjs2t,gk_tsubame,true,false,,,,
20260607_gk_hif_d2,21,main,s_howlingovertheworld,gk_china;gk_rinami;gk_lilja,false,false,,,,
20260607_gk_hif_d2,22,main,s_gk_1fyqmn3,gk_ume;gk_sumika;gk_hiro,false,false,,,,
20260607_gk_hif_d2,23,main,s_gk_1fl5h5f,gk_saki;gk_temari;gk_kotone;gk_mao;gk_lilja;gk_china;gk_sumika;gk_hiro;gk_rinami;gk_ume;gk_misuzu;gk_sena;gk_tsubame,true,false,,,,
20260607_gk_hif_d2,24,main,s_wildestflower,gk_saki,true,false,,,,
20260607_gk_hif_d2,25,main,s_lovejoy,gk_sumika,true,false,,,,
20260607_gk_hif_d2,26,main,s_gk_1youj9a,gk_ume,true,false,,,,
20260607_gk_hif_d2,27,main,s_gk_0xbmnp6,gk_china,true,false,,,,
20260607_gk_hif_d2,28,main,s_gk_12et5ic,gk_temari,true,false,,,,
20260607_gk_hif_d2,29,encore,s_gk_07xp7is,gk_saki;gk_temari;gk_kotone;gk_mao;gk_lilja;gk_china;gk_sumika;gk_hiro;gk_rinami;gk_ume;gk_misuzu;gk_sena;gk_tsubame,,false,,,,
20260607_gk_hif_d2,30,encore,s_gk_06racjs,gk_saki;gk_temari;gk_kotone;gk_mao;gk_lilja;gk_china;gk_sumika;gk_hiro;gk_rinami;gk_ume;gk_misuzu;gk_sena;gk_tsubame,true,false,,,,
20260607_gk_hif_d2,31,encore,s_gk_1y5ds0c,gk_saki;gk_temari;gk_kotone;gk_mao;gk_lilja;gk_china;gk_sumika;gk_hiro;gk_rinami;gk_ume;gk_misuzu;gk_sena;gk_tsubame,true,false,,,,
20260516_gk_hifsel_d1,1,main,s_gk_183jiw9,gk_ume,true,false,,,,
20260516_gk_hifsel_d1,2,main,s_therollingriceball,gk_ume,true,false,,,,
20260516_gk_hifsel_d1,3,main,s_gk_0z0bm51,gk_hiro,true,false,,,,
20260516_gk_hifsel_d1,4,main,s_gk_1twt0hd,gk_hiro,true,false,,,,
20260516_gk_hifsel_d1,5,main,s_boomboompow,gk_saki,true,false,,,,
20260516_gk_hifsel_d1,6,main,s_fightingmyway,gk_saki,true,false,,,,
20260516_gk_hifsel_d1,7,main,s_clumsytrick,gk_rinami,true,false,,,,
20260516_gk_hifsel_d1,8,main,s_luv,gk_rinami,true,false,,,,
20260516_gk_hifsel_d1,9,main,s_feeljeweldream,gk_mao,true,false,,,,
20260516_gk_hifsel_d1,10,main,s_fluorite,gk_mao,true,false,,,,
20260516_gk_hifsel_d1,11,main,s_gk_0dervot,gk_china,true,false,,,,
20260516_gk_hifsel_d1,12,main,s_wonderscale,gk_china,true,false,,,,
20260516_gk_hifsel_d1,13,main,s_gk_1b85fiq,gk_china;gk_rinami;gk_mao;gk_hiro,false,false,,,,
20260516_gk_hifsel_d1,14,main,s_supremacy,gk_ume;gk_saki,false,false,,,,
20260516_gk_hifsel_d1,15,main,s_gk_019m885,gk_saki;gk_mao;gk_rinami,false,false,,,,
20260516_gk_hifsel_d1,16,main,s_letsgoichinoni,gk_china;gk_hiro;gk_ume;gk_misuzu,true,false,,,,
20260516_gk_hifsel_d1,17,main,s_gk_07xp7is,gk_mao;gk_hiro;gk_saki;gk_ume;gk_china;gk_rinami,,false,,,,
20260516_gk_hifsel_d1,18,encore,s_gk_1y5ds0c,gk_ume;gk_hiro;gk_saki;gk_rinami;gk_china;gk_mao,false,false,,,,
20260517_gk_hifsel_d2,1,main,s_choochoochoo,gk_sena,true,false,,,,
20260517_gk_hifsel_d2,2,main,s_ourchant,gk_sena,true,false,,,,
20260517_gk_hifsel_d2,3,main,s_gk_0oco4gj,gk_temari,true,false,,,,
20260517_gk_hifsel_d2,4,main,s_lunasaymaybe,gk_temari,true,false,,,,
20260517_gk_hifsel_d2,5,main,s_gk_1cm2lpy,gk_lilja,true,false,,,,
20260517_gk_hifsel_d2,6,main,s_tamelieonestep,gk_sumika,true,false,,,,
20260517_gk_hifsel_d2,7,main,s_gk_13ygiml,gk_sumika;gk_lilja,true,false,,,,
20260517_gk_hifsel_d2,8,main,s_gk_0envr01,gk_misuzu,true,false,,,,
20260517_gk_hifsel_d2,9,main,s_gk_0ryntbw,gk_misuzu,true,false,,,,
20260517_gk_hifsel_d2,10,main,s_yellowbigbang,gk_kotone,true,false,,,,
20260517_gk_hifsel_d2,11,main,s_gk_0jxlulk,gk_kotone,true,false,,,,
20260517_gk_hifsel_d2,12,main,s_gk_0nbjs2t,gk_tsubame,true,false,,,,
20260517_gk_hifsel_d2,13,main,s_gk_127l139,gk_tsubame,true,true,,,,
20260517_gk_hifsel_d2,14,main,s_gk_1fl5h5f,gk_sumika;gk_kotone;gk_lilja;gk_sena;gk_temari,false,false,,,,
20260517_gk_hifsel_d2,15,main,s_endlessdance,gk_misuzu;gk_sumika;gk_kotone;gk_tsubame,false,false,,,,
20260517_gk_hifsel_d2,16,main,s_gk_0494tmm,gk_misuzu;gk_lilja;gk_temari,false,false,,,,
20260517_gk_hifsel_d2,17,main,s_gk_15pwu2k,gk_sena;gk_tsubame,false,false,,,,
20260517_gk_hifsel_d2,18,main,s_gk_07xp7is,gk_sumika;gk_lilja;gk_kotone;gk_temari;gk_misuzu;gk_sena;gk_tsubame,,false,,,,
20260517_gk_hifsel_d2,19,encore,s_gk_1y5ds0c,gk_sena;gk_temari;gk_lilja;gk_sumika;gk_misuzu;gk_kotone;gk_tsubame,false,false,,,,
20260228_gk_ongakusai_d1,1,main,s_gk_09b5yey,gk_saki;gk_temari;gk_kotone;gk_mao;gk_lilja;gk_china;gk_sumika;gk_hiro;gk_rinami;gk_ume;gk_misuzu;gk_sena;gk_tsubame,true,false,,,,
20260228_gk_ongakusai_d1,2,main,s_gk_1fl5h5f,gk_rinami;gk_mao;gk_tsubame,false,false,,,,
20260228_gk_ongakusai_d1,3,main,s_gk_0s6u066,gk_temari;gk_saki;gk_kotone,true,false,,,,
20260228_gk_ongakusai_d1,4,main,s_fightingmyway,gk_saki,true,false,,,,
20260228_gk_ongakusai_d1,5,main,s_choochoochoo,gk_sena,true,false,,,,
20260228_gk_ongakusai_d1,6,main,s_superlative,gk_misuzu,true,false,,,,
20260228_gk_ongakusai_d1,7,main,s_feeljeweldream,gk_mao,true,false,,,,
20260228_gk_ongakusai_d1,8,main,s_kirakira,gk_sumika,true,false,,,,
20260228_gk_ongakusai_d1,9,main,s_gk_15pwu2k,gk_mao;gk_rinami;gk_sena;gk_tsubame,true,false,,,,
20260228_gk_ongakusai_d1,10,main,s_gk_00zfn04,gk_china,true,false,,,,
20260228_gk_ongakusai_d1,11,main,s_sweetmagic,gk_mao,true,false,,,,
20260228_gk_ongakusai_d1,12,main,s_gk_041n8oo,gk_rinami,true,false,,,,
20260228_gk_ongakusai_d1,13,main,s_unhappylight,gk_temari,true,false,,,,
20260228_gk_ongakusai_d1,14,main,s_gk_1n3g31r,gk_sumika;gk_saki;gk_lilja,false,false,,,,
20260228_gk_ongakusai_d1,15,main,s_gk_0b0aelb,gk_kotone,true,false,,,,
20260228_gk_ongakusai_d1,16,main,s_searchright,gk_china;gk_sena;gk_misuzu;gk_rinami;gk_tsubame;gk_ume,true,false,,,,
20260228_gk_ongakusai_d1,17,main,s_crystloud,gk_misuzu;gk_hiro;gk_sumika;gk_lilja,,false,,,,
20260228_gk_ongakusai_d1,18,main,s_gomyway,gk_kotone,,false,,,,
20260228_gk_ongakusai_d1,19,main,s_gk_0yhkvy5,gk_saki;gk_kotone;gk_temari,true,false,,,,
20260228_gk_ongakusai_d1,20,main,s_starmine,gk_misuzu;gk_sena;gk_ume,true,false,,,,
20260228_gk_ongakusai_d1,21,main,s_gk_0oco4gj,gk_temari,true,false,,,,
20260228_gk_ongakusai_d1,22,main,s_gk_05la78b,gk_lilja,true,false,,,,
20260228_gk_ongakusai_d1,23,main,s_gk_0nbjs2t,gk_tsubame,true,false,,,,
20260228_gk_ongakusai_d1,24,main,s_therollingriceball,gk_ume,true,false,,,,
20260228_gk_ongakusai_d1,25,main,s_endlessdance,gk_sumika;gk_hiro;gk_china,false,false,,,,
20260228_gk_ongakusai_d1,26,main,s_gk_07xp7is,gk_saki;gk_temari;gk_kotone;gk_mao;gk_lilja;gk_china;gk_sumika;gk_hiro;gk_rinami;gk_ume;gk_misuzu;gk_sena;gk_tsubame,,false,,,,
20260228_gk_ongakusai_d1,27,encore,s_gk_1u2rfme,gk_china;gk_hiro,true,false,,,,
20260228_gk_ongakusai_d1,28,encore,s_gk_1l30awb,gk_saki;gk_temari;gk_kotone;gk_mao;gk_lilja;gk_china;gk_sumika;gk_hiro;gk_rinami;gk_ume;gk_misuzu;gk_sena;gk_tsubame,true,false,,,,
20260228_gk_ongakusai_d1,29,encore,s_campusmode,gk_saki;gk_temari;gk_kotone;gk_mao;gk_lilja;gk_china;gk_sumika;gk_hiro;gk_rinami;gk_ume;gk_misuzu;gk_sena;gk_tsubame,true,false,,,,
20260301_gk_ongakusai_d2,1,main,s_gk_09b5yey,gk_saki;gk_temari;gk_kotone;gk_mao;gk_lilja;gk_china;gk_sumika;gk_hiro;gk_rinami;gk_ume;gk_misuzu;gk_sena;gk_tsubame,true,false,,,,
20260301_gk_ongakusai_d2,2,main,s_gk_1b85fiq,gk_rinami;gk_mao;gk_sumika,false,false,,,,
20260301_gk_ongakusai_d2,3,main,s_yellowbigbang,gk_kotone,true,false,,,,
20260301_gk_ongakusai_d2,4,main,s_supremacy,gk_saki;gk_sumika;gk_lilja;gk_kotone;gk_temari,true,false,,,,
20260301_gk_ongakusai_d2,5,main,s_letsgoichinoni,gk_ume;gk_china;gk_misuzu;gk_hiro,true,false,,,,
20260301_gk_ongakusai_d2,6,main,s_rideonbeat,gk_sumika,true,false,,,,
20260301_gk_ongakusai_d2,7,main,s_gk_1cm2lpy,gk_lilja,true,false,,,,
20260301_gk_ongakusai_d2,8,main,s_gk_019m885,gk_hiro;gk_mao;gk_sumika,false,false,,,,
20260301_gk_ongakusai_d2,9,main,s_gk_0y71s21,gk_ume,true,false,,,,
20260301_gk_ongakusai_d2,10,main,s_gk_0dervot,gk_china,true,false,,,,
20260301_gk_ongakusai_d2,11,main,s_gk_1twt0hd,gk_hiro,true,false,,,,
20260301_gk_ongakusai_d2,12,main,s_luv,gk_rinami,true,false,,,,
20260301_gk_ongakusai_d2,13,main,s_gk_0tpgw98,gk_sumika,true,false,,,,
20260301_gk_ongakusai_d2,14,main,s_gk_0envr01,gk_misuzu,true,false,,,,
20260301_gk_ongakusai_d2,15,main,s_boomboompow,gk_saki,true,false,,,,
20260301_gk_ongakusai_d2,16,main,s_gk_0b0aelb,gk_kotone,true,false,,,,
20260301_gk_ongakusai_d2,17,main,s_searchright,gk_china;gk_sena;gk_misuzu;gk_rinami;gk_tsubame;gk_ume,true,false,,,,
20260301_gk_ongakusai_d2,18,main,s_voyger,gk_tsubame;gk_lilja;gk_mao;gk_sena,,false,,,,
20260301_gk_ongakusai_d2,19,main,s_765as_1wqprrg,gk_mao,false,false,,,,
20260301_gk_ongakusai_d2,20,main,s_gk_0yhkvy5,gk_saki;gk_kotone;gk_temari,true,false,,,,
20260301_gk_ongakusai_d2,21,main,s_starmine,gk_misuzu;gk_sena;gk_ume,true,false,,,,
20260301_gk_ongakusai_d2,22,main,s_lunasaymaybe,gk_temari,true,false,,,,
20260301_gk_ongakusai_d2,23,main,s_howlingovertheworld,gk_saki;gk_tsubame,false,false,,,,
20260301_gk_ongakusai_d2,24,main,s_endlessdance,gk_lilja;gk_rinami;gk_temari,false,false,,,,
20260301_gk_ongakusai_d2,25,main,s_gk_0nbjs2t,gk_tsubame,true,false,,,,
20260301_gk_ongakusai_d2,26,main,s_ourchant,gk_sena,true,false,,,,
20260301_gk_ongakusai_d2,27,main,s_gk_07xp7is,gk_saki;gk_temari;gk_kotone;gk_mao;gk_lilja;gk_china;gk_sumika;gk_hiro;gk_rinami;gk_ume;gk_misuzu;gk_sena;gk_tsubame,,false,,,,
20260301_gk_ongakusai_d2,28,encore,s_gk_1u2rfme,gk_china;gk_hiro,true,false,,,,
20260301_gk_ongakusai_d2,29,encore,s_gk_06racjs,gk_saki;gk_temari;gk_kotone;gk_mao;gk_lilja;gk_china;gk_sumika;gk_hiro;gk_rinami;gk_ume;gk_misuzu;gk_sena;gk_tsubame,true,false,,,,
20260301_gk_ongakusai_d2,30,encore,s_campusmode,gk_saki;gk_temari;gk_kotone;gk_mao;gk_lilja;gk_china;gk_sumika;gk_hiro;gk_rinami;gk_ume;gk_misuzu;gk_sena;gk_tsubame,true,false,,,,
20260724_iwsf2026_d1,1,main,s_danceinthelight,ml_ayumu;sm_ren;765as_makoto;cg_mika,,false,,,,
20260724_iwsf2026_d1,2,main,s_choochoochoo,gk_sena,true,false,,,,
20260724_iwsf2026_d1,3,main,s_cg_18yr1yy,765as_miki;gk_sumika;valiv_cosmo;ml_tsubasa,false,false,,,,
20260724_iwsf2026_d1,4,main,s_lovejoy,gk_sumika,true,false,,,,
20260724_iwsf2026_d1,5,main,s_sm_0calc4g,765as_makoto;sm_shiro;cg_mika,true,false,,,,
20260724_iwsf2026_d1,6,main,s_valiv_11o6t6t,valiv_cosmo,true,false,,,,
20260724_iwsf2026_d1,7,main,s_marionette,ml_tsubasa,false,false,,,,
20260724_iwsf2026_d1,8,main,s_breakchain,961_leon;gk_sumika;ml_ayumu;cg_mika,false,false,,,,
20260724_iwsf2026_d1,9,main,s_gk_1hptkz6,gk_sena;valiv_cosmo;cg_nao,true,false,,,,
20260724_iwsf2026_d1,10,main,s_765as_0gulhiv,765as_makoto;sm_shiro;cg_nao;961_leon;sm_ren,true,false,,,,
20260724_iwsf2026_d1,11,main,s_rayoflight,sm_shiro;ml_ayumu;sm_ren,false,false,,,,
20260724_iwsf2026_d1,12,main,s_hideattack,cg_nao;sc_asahi;ml_tsubasa,false,false,,,,
20260724_iwsf2026_d1,13,main,s_ohmygod,765as_miki;sc_mikoto,false,false,,,,
20260724_iwsf2026_d1,14,main,s_961_12ebxg0,961_leon,true,true,,,,
20260724_iwsf2026_d1,15,main,s_dayofthefuture,765as_miki,true,false,,,,
20260724_iwsf2026_d1,16,main,s_neonsphere,sc_mikoto;valiv_cosmo;cg_mika;ml_tsubasa;gk_sumika,false,false,,,,
20260724_iwsf2026_d1,17,main,s_vsbelievers,ml_ayumu;sc_mikoto;sm_ren;sm_shiro;sc_asahi;765as_makoto,false,false,,,,
20260724_iwsf2026_d1,18,main,s_flame,765as_miki;961_leon;sc_mikoto,false,false,,,,
20260724_iwsf2026_d1,19,main,s_2ndside,sc_asahi;cg_nao;valiv_cosmo,true,false,,,,
20260724_iwsf2026_d1,20,main,s_shamrockvivace,sc_asahi;765as_makoto;gk_sena;cg_nao,,false,,,,
20260724_iwsf2026_d1,21,main,s_crossover_02lesfr,765as_miki;765as_makoto;cg_nao;cg_mika;ml_tsubasa;ml_ayumu;sm_ren;sm_shiro;sc_asahi;sc_mikoto;gk_sumika;gk_sena;valiv_cosmo;961_leon,,false,,,,
20260725_iwsf2026_d2,1,main,s_765as_06ef4dj,765as_azusa,true,false,,,,
20260725_iwsf2026_d2,2,main,s_765as_1hm64i0,765as_chihaya,true,false,,,,
20260725_iwsf2026_d2,3,main,s_crimsonlovers,sc_madoka;sc_luca,false,false,,,,
20260725_iwsf2026_d2,4,main,s_valiv_0qqqwye,valiv_letora;sc_madoka;ml_julia,true,false,,,,
20260725_iwsf2026_d2,5,main,s_gk_0oco4gj,gk_temari;765as_chihaya,true,false,,,,
20260725_iwsf2026_d2,6,main,s_ml_0trdalz,ml_julia;valiv_letora;ml_shizuka,true,false,,,,
20260725_iwsf2026_d2,7,main,s_rockinemotion,cg_natsuki;gk_tsubame;sc_luca,true,false,,,,
20260725_iwsf2026_d2,8,main,s_dyethesky,sm_kei;765as_azusa;cg_hijiri,false,false,,,,
20260725_iwsf2026_d2,9,main,s_sanctuaryworld,sm_kei;sm_aslan,true,false,,,,
20260725_iwsf2026_d2,10,main,s_sm_1dz1mku,sm_aslan;sm_kei;cg_hijiri;765as_azusa,true,false,,,,
20260725_iwsf2026_d2,11,main,s_cg_1b3zt25,cg_hijiri;765as_chihaya;961_shika,true,false,,,,
20260725_iwsf2026_d2,12,main,s_singmysong,ml_shizuka;gk_temari,true,false,,,,
20260725_iwsf2026_d2,13,main,s_sc_06nxycd,sc_madoka;cg_natsuki;ml_julia,true,false,,,,
20260725_iwsf2026_d2,14,main,s_sc_0vpew3y,sc_luca;gk_temari;valiv_letora,true,false,,,,
20260725_iwsf2026_d2,15,main,s_961_0ndtx9q,cg_hijiri;961_shika,,false,,,,
20260725_iwsf2026_d2,16,main,s_cg_1devir8,gk_tsubame;961_shika;cg_natsuki;sc_madoka,,false,,,,
20260725_iwsf2026_d2,17,main,s_gk_127l139,gk_tsubame;sc_luca;765as_azusa,true,false,,,,
20260725_iwsf2026_d2,18,main,s_shootingstar,gk_tsubame;ml_shizuka;sm_aslan,false,false,,,,
20260725_iwsf2026_d2,19,main,s_joyfulheartmaker,cg_natsuki;ml_julia;valiv_letora,false,false,,,,
20260725_iwsf2026_d2,20,main,s_endlessdance,765as_chihaya;gk_temari;ml_shizuka,false,false,,,,
20260725_iwsf2026_d2,21,main,s_ml_1f3d9ei,765as_chihaya;765as_azusa;cg_natsuki;cg_hijiri;ml_shizuka;ml_julia;sm_kei;sm_aslan;sc_luca;sc_madoka;gk_tsubame;gk_temari;valiv_letora;961_shika,true,false,,,,
20260726_iwsf2026_d3,1,main,s_765as_1ewun46,765as_yayoi;876_ai,true,false,,,,
20260726_iwsf2026_d3,2,main,s_evorevogeneration,sc_mano;cg_uzuki;gk_kotone,false,false,,,,
20260726_iwsf2026_d3,3,main,s_ml_00ihggv,ml_mirai;other_shirahaku,true,false,,,,
20260726_iwsf2026_d3,4,main,s_wecangonow,cg_uzuki;sc_mano;gk_saki,false,false,,,,
20260726_iwsf2026_d3,5,main,s_grtitude,ml_mirai;765as_yayoi;765as_haruka;other_shirahaku;cg_nana;sc_kaho,,false,,,,
20260726_iwsf2026_d3,6,main,s_moonnight,sm_teru;gk_saki;cg_uzuki,false,false,,,,
20260726_iwsf2026_d3,7,main,s_sc_1glj4w1,valiv_manaka;sc_kaho;sm_teru,false,false,,,,
20260726_iwsf2026_d3,8,main,s_burnitup,sc_kaho;sm_suzaku;765as_yayoi,false,false,,,,
